local_date,tmin,tmax,p0max,p0min,sshn,umax,umin
2015-10-08,16.8,28.0,870.0,866.9,7.3,55.0,26.0
2015-10-09,13.4,25.2,869.7,868.6,9.8,57.0,30.0
2015-10-10,11.2,25.2,870.4,868.9,10.4,58.0,26.0
2015-10-11,9.6,28.0,871.5,869.6,10.4,50.0,11.0
2015-10-12,11.9,28.9,870.7,869.0,10.3,29.0,15.0
2015-10-13,12.9,29.1,870.9,869.0,9.0,26.0,8.0
2015-10-14,14.0,28.0,871.3,869.3,7.8,37.0,17.0
2015-10-15,14.3,28.7,871.8,870.3,9.4,41.0,18.0
2015-10-16,14.1,27.8,872.4,870.6,8.5,40.0,20.0
2015-10-17,14.3,27.1,872.5,870.7,8.2,52.0,25.0
2015-10-18,13.7,27.0,872.5,871.3,8.8,69.0,20.0
2015-10-19,10.1,26.9,873.5,871.5,9.9,39.0,18.0
2015-10-20,13.1,26.7,873.1,871.0,6.7,42.0,26.0
2015-10-21,14.9,26.0,871.6,870.1,4.2,42.0,23.0
2015-10-22,15.9,25.05,872.3,869.3,1.5,92.0,49.0
2015-10-23,8.8,24.1,872.4,870.6,9.7,77.0,29.0
2015-10-24,10.6,26.6,872.0,870.2,9.0,68.0,26.0
2015-10-25,12.4,28.0,871.0,869.6,9.9,53.0,20.0
2015-10-26,14.5,26.7,871.6,869.7,4.7,49.0,21.0
2015-10-27,17.4,20.8,872.2,869.0,0.0,93.0,33.0
2015-10-28,13.7,18.0,868.4,866.2,0.5,100.0,80.0
2015-10-29,9.1,16.4,868.6,865.9,1.5,100.0,84.0
2015-10-30,11.6,16.9,870.6,869.5,2.0,100.0,83.0
2015-10-31,9.3,19.7,871.7,869.8,7.7,100.0,50.0
2015-11-01,8.5,19.7,872.2,870.4,9.4,100.0,48.0
2015-11-02,7.4,16.2,871.6,870.0,8.8,97.0,44.0
2015-11-03,4.7,17.5,873.3,871.5,9.8,84.0,32.0
2015-11-04,4.8,21.2,873.6,872.3,9.6,65.0,17.0
2015-11-05,10.4,13.9,874.5,870.2,0.0,98.0,59.0
2015-11-06,9.3,15.6,871.7,869.6,1.6,99.0,78.0
2015-11-07,8.2,18.0,871.0,869.5,3.9,98.0,61.0
2015-11-08,7.3,18.1,870.9,869.2,5.6,99.0,60.0
2015-11-09,7.3,14.7,869.8,864.2,3.6,98.0,71.0
2015-11-10,6.0,13.7,864.6,863.2,2.0,100.0,69.0
2015-11-11,5.1,13.3,869.2,864.8,8.4,98.0,39.0
2015-11-12,1.4,13.8,873.5,869.7,9.4,98.0,40.0
2015-11-13,3.8,17.8,874.7,872.9,9.5,89.0,38.0
2015-11-14,2.4,16.1,873.4,871.5,9.4,81.0,40.0
2015-11-15,3.3,19.7,871.7,870.1,9.5,70.0,17.0
2015-11-16,4.9,20.0,872.2,869.0,6.0,50.0,20.0
2015-11-17,6.8500000000000005,14.8,868.7,865.5,0.0,95.0,31.0
2015-11-18,8.8,14.1,869.0,863.3,2.2,99.0,74.0
2015-11-19,6.3,14.1,871.7,869.3,8.2,97.0,63.0
2015-11-20,3.8,12.9,871.8,869.0,8.0,94.0,43.0
2015-11-21,2.0,15.3,871.9,870.3,9.2,84.0,34.0
2015-11-22,2.1,18.1,873.3,871.4,7.8,65.0,24.0
2015-11-23,2.7,17.8,873.6,871.7,8.0,60.0,20.0
2015-11-24,4.0,19.8,874.7,872.6,9.0,43.0,10.0
2015-11-25,3.0,20.2,875.9,874.6,9.0,52.0,11.0
2015-11-26,3.0,19.1,876.5,874.7,8.4,51.0,11.0
2015-11-27,4.6,18.3,874.5,871.8,3.5,49.0,19.0
2015-11-28,6.2,18.7,872.2,870.0,8.8,75.0,38.0
2015-11-29,4.7,17.7,872.4,870.5,9.0,81.0,42.0
2015-11-30,4.4,17.3,874.4,871.2,8.4,78.0,40.0
2015-12-01,7.7,15.3,871.7,869.1,0.0,88.0,25.0
2015-12-02,11.0,13.1,870.8,869.7,0.9,100.0,77.0
2015-12-03,5.8,10.9,871.4,869.6,3.5,100.0,67.0
2015-12-04,0.0,8.8,872.6,870.9,8.9,99.0,28.0
2015-12-05,-2.3,10.1,871.0,869.9,8.8,88.0,23.0
2015-12-06,-2.0,8.05,870.5,867.7,3.9,100.0,59.0
2015-12-07,-8.2,6.0,872.2,870.1,7.3,85.0,38.0
2015-12-08,-4.15,14.5,873.7,872.1,8.8,71.0,28.0
2015-12-09,-0.1,15.0,874.5,872.4,8.8,75.0,28.0
2015-12-10,1.1,14.5,874.9,873.0,8.7,59.0,25.0
2015-12-11,0.0,13.9,874.0,871.8,8.4,66.0,25.0
2015-12-12,1.4,14.1,872.4,870.4,6.8,77.0,35.0
2015-12-13,3.4,14.6,869.9,868.0,3.2,72.0,49.0
2015-12-14,8.2,11.0,867.8,863.5,0.0,100.0,55.0
2015-12-15,2.9,9.0,872.4,865.7,4.2,100.0,84.0
2015-12-16,0.4,11.7,874.6,872.5,8.4,98.0,47.0
2015-12-17,-0.2,12.5,873.2,870.3,8.6,93.0,41.0
2015-12-18,3.6,8.3,872.6,870.9,0.7,100.0,78.0
2015-12-19,0.7,12.0,874.0,872.4,8.4,100.0,54.0
2015-12-20,0.4,10.9,873.9,872.1,7.5,91.0,61.0
2015-12-21,-1.7,10.8,873.8,871.8,8.1,80.0,33.0
2015-12-22,-1.8,12.2,875.8,873.9,8.7,71.0,28.0
2015-12-23,-2.6,13.9,875.5,872.6,7.3,75.0,24.0
2015-12-24,2.0,7.6,872.9,871.4,0.4,99.0,78.0
2015-12-25,2.1,11.5,873.4,871.2,8.2,96.0,59.0
2015-12-26,0.3,13.6,876.4,873.3,8.7,88.0,47.0
2015-12-27,-0.4,14.1,878.0,876.4,7.6,84.0,43.0
2015-12-28,0.8,14.4,879.1,876.8,7.9,86.0,32.0
2015-12-29,-0.5,14.8,877.4,869.5,7.5,78.0,36.0
2015-12-30,3.8,7.2,868.0,860.4,0.0,99.0,47.0
2015-12-31,2.2,9.8,868.7,865.5,4.9,100.0,72.0
2016-01-01,3.4,7.1,869.0,864.7,0.0,100.0,63.0
2016-01-02,0.4,4.75,872.1,866.5,6.0,94.0,63.0
2016-01-03,-5.6,2.4,873.8,871.9,8.6,75.0,47.0
2016-01-04,-1.5,6.1,874.8,873.2,1.3,86.0,67.0
2016-01-05,0.0,9.9,873.7,870.6,6.9,90.0,49.0
2016-01-06,4.1,11.4,872.6,870.8,1.8,83.0,45.0
2016-01-07,2.7,14.6,872.9,870.3,3.8,83.0,50.0
2016-01-08,5.7,10.3,870.4,865.4,0.0,100.0,58.0
2016-01-09,2.8000000000000003,9.65,867.3,863.3,0.0,100.0,89.0
2016-01-10,-0.1,9.0,873.7,868.4,8.2,100.0,54.0
2016-01-11,-1.0,14.0,874.0,871.9,8.8,87.0,37.0
2016-01-12,3.6,14.5,871.9,870.1,4.2,79.0,30.0
2016-01-13,-1.3,15.2,872.7,870.7,9.0,70.0,21.0
2016-01-14,0.4,14.5,870.5,869.1,9.5,79.0,23.0
2016-01-15,1.9,15.1,870.8,869.4,8.8,87.0,33.0
2016-01-16,1.1,14.7,871.6,870.3,8.9,83.0,34.0
2016-01-17,-0.2,18.2,871.8,869.7,9.0,67.0,29.0
2016-01-18,1.0,17.6,869.8,867.4,6.8,59.0,16.0
2016-01-19,8.5,11.6,870.3,866.9,0.8,98.0,44.0
2016-01-20,4.7,12.8,873.3,870.3,8.7,96.0,51.0
2016-01-21,1.2,13.0,875.5,873.4,9.0,97.0,39.0
2016-01-22,2.6,13.7,873.3,872.7,2.7,100.0,36.0
2016-01-23,7.1,12.5,872.7,866.3,0.0,100.0,67.0
2016-01-24,7.2,10.7,867.1,866.0,0.2,92.0,70.0
2016-01-25,3.1,7.3,867.9,866.7,5.0,96.0,45.0
2016-01-26,-2.1,1.4,869.0,867.5,0.0,100.0,79.0
2016-01-27,-4.8,2.8,870.3,868.1,6.4,90.0,53.0
2016-01-28,-4.2,2.1,871.3,868.8,1.5,94.0,67.0
2016-01-29,-6.6,4.9,874.2,871.5,8.8,85.0,41.0
2016-01-30,-4.7,10.4,875.1,872.9,9.5,78.0,34.0
2016-01-31,-1.5,12.5,874.5,872.9,9.0,74.0,29.0
2016-02-01,-0.7,12.1,873.7,871.8,9.6,85.0,40.0
2016-02-02,0.8,10.6,872.3,870.2,5.0,89.0,42.0
2016-02-03,0.0,12.1,876.4,871.5,9.4,93.0,35.0
2016-02-04,-0.5,15.6,876.9,875.6,9.6,73.0,22.0
2016-02-05,0.1,17.9,877.3,873.5,9.9,59.0,18.0
2016-02-06,3.0,16.6,871.8,866.8,3.8,76.0,9.0
2016-02-07,4.9,11.4,866.9,864.4,2.1,98.0,40.0
2016-02-08,0.5,9.0,871.5,865.4,5.5,100.0,60.0
2016-02-09,-1.5,9.9,872.7,871.2,9.3,100.0,44.0
2016-02-10,-2.4,12.7,871.6,868.0,9.7,85.0,27.0
2016-02-11,0.9,7.8,872.5,867.6,2.7,100.0,74.0
2016-02-12,-2.3,12.3,871.4,870.0,9.8,88.0,32.0
2016-02-13,-0.3,16.2,871.7,869.6,9.7,77.0,20.0
2016-02-14,1.5,14.3,873.3,870.8,9.6,81.0,42.0
2016-02-15,2.9,15.7,875.4,873.4,9.8,81.0,35.0
2016-02-16,5.1,18.4,875.0,873.3,9.1,50.0,20.0
2016-02-17,9.9,18.2,876.5,874.4,6.8,40.0,19.0
2016-02-18,3.0,18.2,874.5,871.1,10.0,57.0,22.0
2016-02-19,2.4,16.4,871.8,870.2,9.4,67.0,37.0
2016-02-20,3.95,17.6,869.5,865.8,6.1,54.0,27.0
2016-02-21,5.5,19.0,869.8,866.6,9.8,60.0,23.0
2016-02-22,5.65,16.4,866.2,865.0,0.0,26.0,18.0
2016-02-23,5.8,14.4,868.6,866.2,0.0,97.0,35.0
2016-02-24,5.2,12.4,870.5,869.2,3.9,100.0,63.0
2016-02-25,2.1,14.9,872.0,870.1,10.1,97.0,46.0
2016-02-26,3.4,20.0,872.2,870.3,9.3,79.0,23.0
2016-02-27,6.1,19.0,873.2,871.8,3.8,98.0,19.0
2016-02-28,9.4,14.9,874.3,871.8,0.4,100.0,79.0
2016-02-29,5.7,16.8,874.9,872.7,9.3,100.0,38.0
2016-03-01,4.0,19.7,873.2,870.6,10.4,48.0,25.0
2016-03-02,6.6,21.4,871.5,868.6,10.5,66.0,21.0
2016-03-03,5.7,18.7,870.8,868.6,4.5,75.0,30.0
2016-03-04,8.6,18.9,869.5,866.4,7.0,90.0,44.0
2016-03-05,11.8,19.7,869.3,866.4,8.1,77.0,34.0
2016-03-06,7.7,16.5,867.3,865.7,9.7,88.0,31.0
2016-03-07,1.5,18.1,868.9,866.7,10.6,78.0,13.0
2016-03-08,2.2,18.5,867.5,866.0,10.6,65.0,16.0
2016-03-09,2.6,18.7,867.0,865.6,11.0,73.0,13.0
2016-03-10,4.0,18.8,869.0,866.1,10.5,67.0,28.0
2016-03-11,6.2,17.4,869.6,867.2,2.8,64.0,33.0
2016-03-12,3.8,18.7,870.1,868.5,10.6,78.0,33.0
2016-03-13,3.4,20.5,870.6,868.0,6.4,79.0,13.0
2016-03-14,9.7,19.3,867.7,863.1,3.0,93.0,28.0
2016-03-15,9.7,13.6,865.5,862.4,2.0,86.0,40.0
2016-03-16,5.9,13.1,867.1,864.7,5.0,80.0,53.0
2016-03-17,5.4,11.9,867.9,865.6,7.6,98.0,56.0
2016-03-18,2.3,11.4,870.7,867.7,10.5,99.0,43.0
2016-03-19,1.4,12.1,871.8,869.6,10.9,86.0,36.0
2016-03-20,2.4,15.6,869.9,865.2,1.2,69.0,32.0
2016-03-21,7.0,19.0,866.2,864.4,8.6,79.0,35.0
2016-03-22,3.4,13.5,867.6,864.8,5.6,85.0,40.0
2016-03-23,1.9,14.5,871.8,867.2,10.9,89.0,24.0
2016-03-24,4.0,19.4,873.6,871.6,4.9,60.0,28.0
2016-03-25,7.0,20.0,873.3,870.0,7.3,71.0,27.0
2016-03-26,15.4,17.3,872.1,867.9,0.0,87.0,24.0
2016-03-27,8.8,13.0,866.7,862.3,0.0,100.0,56.0
2016-03-28,7.2,12.6,864.7,861.3,0.0,100.0,71.0
2016-03-29,4.3,13.4,868.0,864.0,10.6,98.0,54.0
2016-03-30,1.0,13.3,869.7,867.9,11.1,96.0,41.0
2016-03-31,1.4,15.0,868.1,865.6,10.2,82.0,28.0
2016-04-01,1.4,14.2,869.5,866.1,10.0,82.0,35.0
2016-04-02,0.8,16.1,870.8,868.9,11.3,75.0,27.0
2016-04-03,3.1,16.6,870.7,869.0,11.5,74.0,31.0
2016-04-04,2.7,18.5,869.8,868.2,11.5,69.0,27.0
2016-04-05,5.4,20.3,868.4,866.3,11.4,58.0,22.0
2016-04-06,6.6,22.2,868.0,866.3,9.0,59.0,23.0
2016-04-07,7.8,23.2,868.4,867.0,10.8,63.0,20.0
2016-04-08,7.9,22.7,868.7,866.8,9.3,66.0,23.0
2016-04-09,8.4,22.9,868.2,866.7,10.9,69.0,27.0
2016-04-10,9.8,23.1,869.3,867.5,1.9,63.0,32.0
2016-04-11,12.0,18.5,869.4,865.0,0.8,98.0,56.0
2016-04-12,11.0,19.1,865.0,862.4,8.0,100.0,56.0
2016-04-13,10.2,17.0,864.3,861.0,2.5,98.0,77.0
2016-04-14,8.0,19.2,863.9,860.3,9.9,98.0,53.0
2016-04-15,7.4,12.7,866.9,862.8,1.0839999999999994,100.0,71.0
2016-04-16,5.2,18.1,870.6,867.3,12.0,100.0,59.0
2016-04-17,6.6,19.7,869.5,868.1,11.8,94.0,41.0
2016-04-18,8.0,20.0,868.2,866.6,12.2,81.0,23.0
2016-04-19,8.1,21.8,869.7,866.3,12.5,62.0,20.0
2016-04-20,11.0,22.8,872.5,869.7,12.6,51.0,16.0
2016-04-21,7.7,23.8,872.3,870.3,12.5,62.0,21.0
2016-04-22,8.6,24.8,870.8,869.1,11.8,57.0,21.0
2016-04-23,11.0,26.0,869.5,866.8,8.8,56.0,24.0
2016-04-24,11.0,27.0,866.2,864.5,12.0,61.0,21.0
2016-04-25,12.6,27.0,867.1,865.2,9.7,58.0,25.0
2016-04-26,15.2,28.6,869.9,866.8,11.0,57.0,21.0
2016-04-27,13.8,30.0,870.4,868.6,9.2,56.0,18.0
2016-04-28,18.4,28.4,868.5,866.6,10.8,48.0,22.0
2016-04-29,14.8,24.2,869.5,866.0,0.0,100.0,39.0
2016-04-30,9.6,21.4,869.1,866.0,11.5,95.0,37.0
2016-05-01,9.4,24.0,869.4,867.5,11.6,72.0,25.0
2016-05-02,11.4,24.6,868.9,865.9,8.3,74.0,37.0
2016-05-03,14.0,27.6,865.7,864.5,9.5,66.0,28.0
2016-05-04,13.2,28.4,867.3,865.4,10.6,63.0,30.0
2016-05-05,18.0,26.2,870.5,866.0,0.4,60.0,28.0
2016-05-06,13.8,21.8,868.7,865.7,0.7,79.0,59.0
2016-05-07,13.0,25.3,868.6,866.2,5.9,85.0,33.0
2016-05-08,12.0,25.0,869.2,866.3,11.2,85.0,26.0
2016-05-09,11.6,26.0,869.9,867.1,6.1,69.0,23.0
2016-05-10,12.2,23.0,867.6,865.5,9.0,67.0,33.0
2016-05-11,13.0,25.6,869.1,865.7,8.0,71.0,26.0
2016-05-12,13.0,24.8,868.2,865.5,7.6,89.0,56.0
2016-05-13,11.8,27.7,869.0,865.8,12.3,75.0,20.0
2016-05-14,12.8,28.0,870.6,868.7,12.0,58.0,22.0
2016-05-15,15.1,30.2,871.3,869.7,11.4,50.0,23.0
2016-05-16,18.3,32.1,869.6,868.3,10.6,44.0,22.0
2016-05-17,17.8,34.3,867.9,866.2,11.9,47.0,17.0
2016-05-18,18.3,33.8,866.6,865.0,6.3,38.0,16.0
2016-05-19,16.9,31.0,865.6,864.2,5.8,42.0,18.0
2016-05-20,9.8,28.4,865.8,864.2,12.4,46.0,13.0
2016-05-21,10.8,30.1,866.7,865.0,12.8,41.0,10.0
2016-05-22,12.6,30.7,866.6,865.5,11.7,35.0,12.0
2016-05-23,14.5,31.0,867.0,865.1,12.7,32.0,12.0
2016-05-24,16.0,30.3,864.9,863.4,11.6,45.0,14.0
2016-05-25,12.6,25.6,865.6,864.1,12.5,54.0,26.0
2016-05-26,11.7,28.5,865.6,864.1,12.8,55.0,18.0
2016-05-27,12.9,31.7,866.4,864.9,13.0,42.0,9.0
2016-05-28,18.7,32.3,866.6,864.8,10.8,45.0,10.0
2016-05-29,13.8,29.9,867.5,866.0,12.8,47.0,12.0
2016-05-30,13.1,28.3,866.4,864.9,12.6,42.0,15.0
2016-05-31,11.8,26.8,866.2,865.1,12.6,48.0,20.0
2016-06-01,14.9,27.9,866.0,864.8,10.8,43.0,20.0
2016-06-02,14.8,29.1,865.1,863.7,11.4,48.0,16.0
2016-06-03,14.0,30.8,865.7,863.7,12.6,40.0,14.0
2016-06-04,15.3,32.5,868.3,865.5,12.3,34.0,15.0
2016-06-05,17.3,33.8,869.8,868.2,11.0,33.0,11.0
2016-06-06,18.9,34.7,868.5,867.7,8.0,26.0,12.0
2016-06-07,17.4,32.3,867.2,866.0,12.5,32.0,8.0
2016-06-08,16.5,30.1,867.6,866.3,11.2,33.0,14.0
2016-06-09,16.5,33.9,867.7,865.9,10.5,24.0,12.0
2016-06-10,20.1,35.2,866.0,864.7,6.4,26.0,11.0
2016-06-11,16.2,31.3,867.0,864.6,13.0,30.0,9.0
2016-06-12,15.0,28.8,866.0,864.7,13.1,33.0,15.0
2016-06-13,14.8,30.4,866.4,864.9,12.5,26.0,13.0
2016-06-14,15.4,33.6,866.2,864.0,13.3,29.0,10.0
2016-06-15,17.8,36.0,864.4,861.7,12.1,25.0,7.0
2016-06-16,18.3,34.2,860.8,859.4,7.0,34.0,8.0
2016-06-17,17.8,29.6,863.7,860.0,2.3,37.0,19.0
2016-06-18,15.5,31.5,866.5,863.2,11.5,35.0,15.0
2016-06-19,17.4,33.2,867.9,865.9,9.5,33.0,15.0
2016-06-20,17.0,34.3,866.6,864.7,11.2,34.0,12.0
2016-06-21,18.8,36.2,863.3,861.6,12.0,32.0,13.0
2016-06-22,19.8,36.3,863.6,861.5,12.1,31.0,11.0
2016-06-23,20.2,36.5,863.9,862.2,12.0,34.0,9.0
2016-06-24,19.9,36.8,862.9,860.8,11.8,28.0,9.0
2016-06-25,22.0,38.5,864.5,862.1,12.0,26.0,10.0
2016-06-26,22.7,37.6,865.4,864.1,11.9,24.0,6.0
2016-06-27,20.2,37.8,863.4,860.5,11.9,23.0,8.0
2016-06-28,22.5,38.3,862.5,860.7,11.4,25.0,10.0
2016-06-29,21.1,38.7,864.8,862.5,11.8,21.0,8.0
2016-06-30,21.4,39.9,865.2,863.2,11.6,21.0,7.0
2016-07-01,22.7,38.6,862.6,860.9,11.8,25.0,9.0
2016-07-02,19.6,37.9,859.4,858.6,12.5,23.0,9.0
2016-07-03,19.1,36.8,858.5,857.1,12.0,27.0,11.0
2016-07-04,20.4,36.6,860.0,858.1,8.7,34.0,12.0
2016-07-05,22.2,35.6,860.7,859.2,0.0,36.0,15.0
2016-07-06,20.8,35.6,862.1,860.0,12.0,30.0,12.0
2016-07-07,21.6,36.0,863.7,861.3,11.8,32.0,10.0
2016-07-08,20.4,36.8,863.6,862.3,13.1,32.0,10.0
2016-07-09,20.6,36.8,863.1,861.2,12.2,30.0,13.0
2016-07-10,22.6,36.1,862.2,860.9,12.0,24.0,10.0
2016-07-11,20.5,35.8,861.2,860.0,11.8,29.0,10.0
2016-07-12,18.6,37.3,862.6,860.1,11.8,23.0,7.0
2016-07-13,21.3,39.1,862.2,861.1,12.0,20.0,9.0
2016-07-14,21.8,40.3,862.0,860.8,12.2,31.0,5.0
2016-07-15,21.6,39.8,863.6,861.3,11.9,23.0,8.0
2016-07-16,24.4,39.9,862.2,861.2,12.2,19.0,9.0
2016-07-17,22.9,40.4,862.1,860.7,12.1,20.0,8.0
2016-07-18,22.9,39.6,861.9,860.6,11.6,22.0,8.0
2016-07-19,24.0,39.9,863.7,861.3,9.5,19.0,7.0
2016-07-20,24.2,41.2,865.6,863.4,10.4,20.0,8.0
2016-07-21,23.0,41.6,866.6,864.9,10.3,20.0,7.0
2016-07-22,25.0,41.3,866.0,863.5,12.2,22.0,7.0
2016-07-23,23.4,38.9,862.2,858.4,12.0,23.0,11.0
2016-07-24,21.9,39.4,860.3,857.4,12.4,23.0,7.0
2016-07-25,21.4,36.0,863.4,860.3,11.4,28.0,11.0
2016-07-26,20.5,36.9,864.1,862.5,12.1,27.0,9.0
2016-07-27,21.6,37.7,863.9,862.1,11.8,22.0,8.0
2016-07-28,20.0,38.1,863.0,862.0,12.3,21.0,6.0
2016-07-29,19.4,37.2,863.7,862.1,12.4,22.0,9.0
2016-07-30,20.6,37.1,863.4,861.4,12.4,20.0,9.0
2016-07-31,19.2,38.1,865.8,862.6,12.3,18.0,7.0
2016-08-01,23.1,39.8,866.2,864.9,12.0,17.0,7.0
2016-08-02,23.6,38.8,864.6,861.8,12.1,15.0,7.0
2016-08-03,26.6,38.9,861.3,859.2,12.6,16.0,6.0
2016-08-04,22.4,38.3,862.7,859.9,11.9,20.0,8.0
2016-08-05,22.6,39.6,865.0,862.7,11.6,21.0,8.0
2016-08-06,22.9,40.4,863.9,862.2,11.7,23.0,6.0
2016-08-07,22.7,39.8,863.2,861.6,11.4,25.0,7.0
2016-08-08,21.4,38.9,863.5,862.0,11.8,23.0,7.0
2016-08-09,21.5,39.0,863.9,862.5,11.9,22.0,8.0
2016-08-10,21.7,39.5,864.2,863.2,11.6,25.0,7.0
2016-08-11,22.3,40.4,865.0,862.7,11.7,17.0,6.0
2016-08-12,23.0,39.5,865.8,864.0,11.6,20.0,6.0
2016-08-13,22.7,38.8,866.8,865.4,12.0,24.0,7.0
2016-08-14,21.3,38.6,866.2,864.2,11.5,16.0,5.0
2016-08-15,22.6,39.0,865.1,862.9,11.9,19.0,6.0
2016-08-16,22.8,37.0,864.4,862.9,11.3,28.0,9.0
2016-08-17,25.2,36.7,862.6,861.2,5.8,27.0,12.0
2016-08-18,24.3,38.1,861.9,859.7,8.3,24.0,9.0
2016-08-19,22.3,36.2,864.9,860.7,10.8,25.0,9.0
2016-08-20,20.6,38.0,865.9,864.3,9.6,28.0,9.0
2016-08-21,23.6,37.0,865.5,864.3,4.8,23.0,8.0
2016-08-22,21.2,37.8,865.9,864.4,6.0,26.0,10.0
2016-08-23,21.3,37.7,866.4,865.2,5.6,26.0,8.0
2016-08-24,20.4,38.2,865.8,863.9,8.2,25.0,8.0
2016-08-25,20.1,38.5,867.0,864.7,10.4,21.0,7.0
2016-08-26,22.8,38.9,868.8,866.7,7.5,18.0,7.0
2016-08-27,21.3,39.5,869.7,867.6,10.4,17.0,6.0
2016-08-28,23.4,40.4,869.2,867.4,7.8,18.0,7.0
2016-08-29,22.7,40.2,868.0,866.7,9.5,21.0,6.0
2016-08-30,23.0,40.6,867.5,865.2,10.6,20.0,6.0
2016-08-31,25.6,39.6,865.8,864.1,5.5,18.0,7.0
2016-09-01,24.2,38.2,865.2,863.6,5.8,22.0,9.0
2016-09-02,21.7,37.4,865.4,864.0,7.5,21.0,8.0
2016-09-03,20.7,37.4,866.0,864.5,10.5,25.0,10.0
2016-09-04,21.8,37.0,869.1,865.4,10.7,30.0,7.0
2016-09-05,17.8,34.1,870.6,868.6,11.8,27.0,4.0
2016-09-06,16.1,33.5,868.5,866.4,11.7,27.0,10.0
2016-09-07,18.3,33.8,865.5,862.9,11.5,30.0,10.0
2016-09-08,16.9,33.8,864.4,862.6,11.0,31.0,8.0
2016-09-09,17.4,33.2,867.8,864.0,10.8,29.0,10.0
2016-09-10,17.6,34.2,869.2,866.5,10.8,27.0,9.0
2016-09-11,18.0,35.2,868.1,865.7,11.0,25.0,8.0
2016-09-12,17.7,34.9,866.6,864.9,11.2,21.0,7.0
2016-09-13,17.0,34.4,867.4,864.7,11.2,20.0,7.0
2016-09-14,16.3,34.2,868.3,866.8,11.2,25.0,10.0
2016-09-15,18.0,33.8,868.7,867.3,10.8,31.0,10.0
2016-09-16,18.7,34.2,868.6,866.6,10.1,27.0,10.0
2016-09-17,18.0,33.1,867.0,865.8,10.7,33.0,11.0
2016-09-18,16.0,29.2,867.6,866.3,11.2,37.0,12.0
2016-09-19,12.9,30.3,867.1,865.5,11.0,29.0,11.0
2016-09-20,12.5,30.9,867.6,865.9,11.2,26.0,9.0
2016-09-21,12.6,32.0,868.4,866.4,11.0,29.0,8.0
2016-09-22,12.6,31.8,869.9,868.4,11.0,33.0,8.0
2016-09-23,15.2,32.2,868.9,866.7,10.5,31.0,11.0
2016-09-24,14.8,27.6,867.1,865.6,10.9,45.0,17.0
2016-09-25,9.7,29.3,866.7,865.0,10.8,40.0,3.0
2016-09-26,13.8,31.0,869.3,866.8,10.5,25.0,13.0
2016-09-27,15.7,32.1,870.7,868.7,10.5,32.0,8.0
2016-09-28,16.5,30.8,870.9,868.9,10.6,36.0,12.0
2016-09-29,12.0,26.7,868.1,865.3,10.6,40.0,17.0
2016-09-30,10.0,26.8,865.1,864.0,10.5,30.0,11.0
2016-10-01,9.3,24.8,867.2,862.8,7.0,72.0,19.0
2016-10-02,13.8,26.2,869.9,867.3,9.9,42.0,18.0
2016-10-03,13.6,27.9,870.7,868.4,10.5,34.0,14.0
2016-10-04,11.3,29.1,868.1,866.4,10.6,33.0,11.0
2016-10-05,13.0,30.0,867.9,866.4,10.4,30.0,9.0
2016-10-06,13.2,31.7,869.0,867.1,10.4,27.0,9.0
2016-10-07,13.8,31.7,870.8,868.9,10.5,21.0,6.0
2016-10-08,14.2,30.9,871.5,869.8,10.5,19.0,7.0
2016-10-09,12.6,29.3,871.4,869.4,10.0,20.0,7.0
2016-10-10,13.7,29.5,870.3,868.0,10.0,23.0,8.0
2016-10-11,12.8,29.0,870.2,868.6,10.2,27.0,9.0
2016-10-12,9.8,27.4,869.9,868.1,10.2,40.0,14.0
2016-10-13,10.9,28.4,869.6,868.2,10.2,38.0,11.0
2016-10-14,11.6,28.5,869.9,868.4,10.1,30.0,11.0
2016-10-15,12.3,26.5,870.8,868.9,9.2,36.0,16.0
2016-10-16,10.8,26.1,871.8,870.4,10.0,43.0,14.0
2016-10-17,11.8,27.1,871.8,870.2,8.6,36.0,14.0
2016-10-18,14.4,26.6,870.4,869.1,9.0,37.0,14.0
2016-10-19,11.0,27.3,871.0,869.7,10.0,36.0,12.0
2016-10-20,10.4,26.0,870.6,869.3,10.0,34.0,11.0
2016-10-21,8.4,25.6,870.5,869.2,9.7,35.0,15.0
2016-10-22,11.6,27.9,870.7,869.1,8.8,29.0,15.0
2016-10-23,11.2,25.6,871.3,869.7,9.8,36.0,14.0
2016-10-24,11.5,25.9,871.0,869.7,9.4,37.0,17.0
2016-10-25,12.0,25.3,869.9,867.9,5.1,42.0,18.0
2016-10-26,12.7,25.6,871.6,867.9,2.8,41.0,15.0
2016-10-27,13.8,26.5,877.8,872.1,5.6,49.0,21.0
2016-10-28,13.9,27.4,876.7,873.6,5.7,52.0,18.0
2016-10-29,13.4,26.3,873.4,870.3,6.7,54.0,18.0
2016-10-30,10.6,24.0,870.5,868.9,9.5,54.0,27.0
2016-10-31,10.2,24.1,871.7,869.6,6.0,59.0,32.0
2016-11-01,17.4,24.2,869.5,867.2,7.7,69.0,20.0
2016-11-02,13.6,20.9,869.6,865.6,3.3,71.0,46.0
2016-11-03,2.9,21.7,875.0,869.8,9.6,51.0,12.0
2016-11-04,6.7,20.7,875.3,872.9,3.8,80.0,20.0
2016-11-05,7.2,22.1,872.7,870.3,6.7,79.0,28.0
2016-11-06,9.2,19.8,871.4,869.1,8.8,57.0,25.0
2016-11-07,4.1,18.8,874.5,871.4,9.2,66.0,19.0
